

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2016-09-19T09:00:54PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA(deg)|DEC(deg)|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Distance (arcmin)|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
4320|2dFGRS S575Z232| 35.64808 | -34.52347 |!*|   -30|-0.000100 |    |19.43|  0.000|0|0|1|2|1|0|0
4321|2dFGRS S478Z185|330.79333 | -33.78606 |!*|   -30|-0.000100 |    |18.30|  0.000|0|0|1|2|1|0|0
4322|2dFGRS S408Z024|331.17375 | -32.74875 |!*|   -30|-0.000100 |    |18.30|  0.000|0|0|1|2|1|0|0
4323|2dFGRS S527Z288|328.74967 | -34.88922 |!*|   -30|-0.000100 |    |18.31|  0.000|0|0|1|2|1|0|0
4324|GALEXASC J220146.08-323504.3  |330.44250 | -32.58406 |!*|   -30|-0.000100 |    |18.27|  0.000|0|0|5|3|1|0|0
4325|GALEXASC J221456.33-324320.8  |333.73550 | -32.72225 |!*|   -30|-0.000100 |    |18.34|  0.000|0|0|5|3|1|0|0
4326|2dFGRS S586Z187|329.62204 | -37.22372 |!*|   -30|-0.000100 |    |18.41|  0.000|0|0|1|2|1|0|0
4327|GALEXASC J220357.88-335006.3  |330.99229 | -33.83597 |!*|   -30|-0.000100 |    |18.53|  0.000|0|0|9|4|1|0|0
4328|GALEXASC J221421.20-341850.7  |333.58787 | -34.31403 |!*|   -30|-0.000100 |    |18.59|  0.000|0|0|5|3|1|0|0
4329|2dFGRS S529Z051|333.35092 | -34.64103 |!*|   -30|-0.000100 |    |18.74|  0.000|0|0|1|2|1|0|0
4330|2dFGRS S586Z214|329.38713 | -37.03369 |!*|   -30|-0.000100 |    |17.8r|  0.000|0|0|1|2|1|0|0
4331|2dFGRS S480Z134|335.19325 | -33.52311 |!*|   -30|-0.000100 |    |19.19|  0.000|0|0|1|2|1|0|0
4332|GALEXASC J222414.76-331037.5  |336.06142 | -33.17697 |!*|   -30|-0.000100 |:   |19.36|  0.000|0|0|5|3|1|0|0
4333|2dFGRS S528Z239|331.19288 | -34.18667 |!*|   -30|-0.000100 |    |19.38|  0.000|0|0|1|2|1|0|0
4334|GALEXASC J223016.95-335925.2  |337.57029 | -33.99000 |!*|   -30|-0.000100 |    |19.39|  0.000|0|0|9|4|1|0|0
4335|GALEXMSC J215442.06-322741.1  |328.67496 | -32.46283 |!*|   -30|-0.000100 |    |17.2r|  0.000|0|0|5|3|1|0|0
4336|2dFGRS S527Z256|328.91279 | -35.48533 |!*|   -30|-0.000100 |    |19.44|  0.000|0|0|1|2|1|0|0
4337|2dFGRS S477Z137|328.99429 | -33.43961 |!*|   -30|-0.000100 |    |17.7r|  0.000|0|0|1|2|1|0|0
4338|GALEXASC J232526.52-322052.0  |351.36083 | -32.34792 |!*|   -30|-0.000100 |    |18.21|  0.000|0|0|9|4|1|0|0
4339|2dFGRS S532Z293|337.44538 | -34.57783 |!*|   -30|-0.000100 |    |18.29|  0.000|0|0|1|2|1|0|0
4340|GALEXASC J223731.04-361744.9  |339.37971 | -36.29522 |!*|   -30|-0.000100 |    |18.31|  0.000|0|0|5|3|1|0|0
4341|GALEXMSC J224512.75-322530.7  |341.30417 | -32.42639 |!*|   -30|-0.000100 |    |18.74|  0.000|0|0|4|3|1|0|0
4342|GALEXASC J223704.61-354522.8  |339.26904 | -35.75692 |!*|   -30|-0.000100 |    |18.79|  0.000|0|0|5|3|1|0|0
4343|2dFGRS S486Z312|346.00250 | -33.00653 |!*|   -30|-0.000100 |    |18.84|  0.000|0|0|1|2|1|0|0
4344|2dFGRS S535Z157|342.65037 | -34.18361 |!*|   -30|-0.000100 |    |18.84|  0.000|0|0|1|2|1|0|1
4345|GALEXASC J224306.90-341744.1  |340.77888 | -34.29508 |!*|   -30|-0.000100 |    |18.84|  0.000|0|0|5|3|1|0|0
4346|2dFGRS S420Z079|345.84333 | -32.49169 |!*|   -30|-0.000100 |    |18.93|  0.000|0|0|1|2|1|0|0
4347|GALEXASC J232527.90-353653.4  |351.36667 | -35.61467 |!*|   -30|-0.000100 |    |18.99|  0.000|0|0|9|4|1|0|0
4348|2dFGRS S484Z227|343.06546 | -33.55436 |!*|   -30|-0.000100 |    |19.02|  0.000|0|0|1|2|1|0|0
4349|2dFGRS S423Z067|349.23742 | -32.54350 |!*|   -30|-0.000100 |    |19.06|  0.000|0|0|1|2|1|0|0
4350|2dFGRS S535Z316|341.61904 | -35.24492 |!*|   -30|-0.000100 |    |19.10|  0.000|0|0|1|2|1|0|0
4351|2dFGRS S488Z001|351.40858 | -33.43556 |!*|   -30|-0.000100 |    |19.20|  0.000|0|0|1|2|1|0|0
4352|2dFGRS S536Z098|343.66083 | -34.11144 |!*|   -30|-0.000100 |    |19.21|  0.000|0|0|1|2|1|0|0
4353|2dFGRS S592Z021|339.45196 | -36.91200 |!*|   -30|-0.000100 |    |19.25|  0.000|0|0|1|2|1|0|0
4354|2dFGRS S530Z205|334.83142 | -35.02447 |!*|   -30|-0.000100 |    |19.32|  0.000|0|0|1|2|1|0|0
4355|GALEXASC J232556.74-343403.5  |351.48583 | -34.56775 |!*|   -30|-0.000100 |    |19.33|  0.000|0|0|5|3|1|0|0
4356|2dFGRS S529Z201|334.48642 | -35.37747 |!*|   -30|-0.000100 |    |19.36|  0.000|0|0|1|2|1|0|1
4357|2dFGRS S417Z070|342.40871 | -32.47283 |!*|   -30|-0.000100 |    |19.38|  0.000|0|0|1|2|1|0|0
4358|2dFGRS S487Z276|347.18146 | -33.24594 |!*|   -30|-0.000100 |    |19.38|  0.000|0|0|1|2|1|0|0
4359|2dFGRS S483Z006|342.59138 | -33.59808 |!*|   -30|-0.000100 |    |19.48|  0.000|0|0|1|2|1|0|0
4360|2dFGRS S357Z022|  0.25792 | -30.26914 |!*|   -30|-0.000100 |    |16.86|  0.000|0|0|1|2|1|0|0
4361|2dFGRS S197Z095|358.71417 | -28.06122 |!*|   -30|-0.000100 |    |17.41|  0.000|0|0|1|2|1|0|0
4362|2dFGRS S357Z089|359.70938 | -30.63756 |!*|   -30|-0.000100 |    |17.97|  0.000|0|0|1|2|1|0|0
4363|2dFGRS S545Z249|356.67771 | -34.73206 |!*|   -30|-0.000100 |    |18.00|  0.000|0|0|1|2|1|0|0
4364|2dFGRS S492Z197|357.11275 | -33.40147 |!*|   -30|-0.000100 |    |18.26|  0.000|0|0|1|2|1|0|0
4365|GALEXMSC J000757.01-273531.9  |  1.98867 | -27.59253 |!*|   -30|-0.000100 |    |18.42|  0.000|0|0|5|3|1|0|0
4366|2dFGRS S276Z178|359.64158 | -29.23639 |!*|   -30|-0.000100 |    |18.37|  0.000|0|0|1|2|1|0|0
4367|2dFGRS S275Z135|359.56158 | -28.96069 |!*|   -30|-0.000100 |    |18.63|  0.000|0|0|1|2|1|0|0
4368|GALEXASC J001205.06-310142.8  |  3.02154 | -31.02883 |!*|   -30|-0.000100 |    |18.63|  0.000|0|0|5|3|1|0|0
4369|GALEXASC J233026.76-323610.2  |352.61212 | -32.60322 |!*|   -30|-0.000100 |    |18.67|  0.000|0|0|9|4|1|0|0
4370|GALEXASC J000845.01-313613.0  |  2.18800 | -31.60289 |!*|   -30|-0.000100 |    |18.77|  0.000|0|0|5|3|1|0|0
4371|2dFGRS S357Z143|359.42192 | -29.83097 |!*|   -30|-0.000100 |    |18.83|  0.000|0|0|1|2|1|0|0
4372|2dFGRS S278Z266|  1.20692 | -28.90867 |!*|   -30|-0.000100 |    |19.33|  0.000|0|0|1|2|1|0|0
4373|2dFGRS S358Z237|  0.76067 | -31.10414 |!*|   -30|-0.000100 |    |19.32|  0.000|0|0|1|2|1|0|0
4374|2dFGRS S489Z283|351.82162 | -33.66925 |!*|   -30|-0.000100 |    |19.30|  0.000|0|0|1|2|1|0|0
4375|2dFGRS S275Z165|359.12350 | -29.29811 |!*|   -30|-0.000100 |    |19.32|  0.000|0|0|1|2|1|0|0
4376|2dFGRS S279Z159|  2.93929 | -29.69139 |!*|   -30|-0.000100 |    |19.37|  0.000|0|0|1|2|1|0|0
4377|GALEXASC J232137.12-355503.1  |350.40421 | -35.91850 |!*|   -30|-0.000100 |:   |19.39|  0.000|0|0|5|3|1|0|0
4378|2dFGRS S538Z151|346.76196 | -34.62864 |!*|   -30|-0.000100 |    |19.40|  0.000|0|0|1|2|1|0|0
4379|2dFGRS S491Z339|355.21100 | -34.14469 |!*|   -30|-0.000100 |    |19.41|  0.000|0|0|1|2|1|0|0
4380|2dFGRS S438Z143|  6.92758 | -31.55353 |!*|   -30|-0.000100 |    |17.45|  0.000|0|0|1|2|1|0|0
4381|GALEXASC J004716.25-282857.1  | 11.81758 | -28.48261 |!*|   -30|-0.000100 |    |17.93|  0.000|0|0|5|3|1|0|0
4382|GALEXASC J003814.37-303900.5  |  9.56038 | -30.65044 |!*|   -30|-0.000100 |    |18.09|  0.000|0|0|5|3|1|0|0
4383|2dFGRS S287Z087| 10.98450 | -28.70058 |!*|   -30|-0.000100 |    |18.23|  0.000|0|0|1|2|1|0|0
4384|GALEXASC J003033.31-294748.2  |  7.63892 | -29.79689 |!*|   -30|-0.000100 |    |18.52|  0.000|0|0|5|3|1|0|0
4385|2dFGRS S362Z013|  6.20254 | -30.13811 |!*|   -30|-0.000100 |    |18.80|  0.000|0|0|1|2|1|0|0
4386|GALEXASC J004920.76-293546.4  | 12.33575 | -29.59719 |!*|   -30|-0.000100 |    |18.92|  0.000|0|0|8|4|1|0|0
4387|GALEXASC J004005.94-310623.8  | 10.02554 | -31.10606 |!*|   -30|-0.000100 |    |18.95|  0.000|0|0|5|3|1|0|0
4388|2dFGRS S430Z133|358.89221 | -31.29267 |!*|   -30|-0.000100 |    |18.99|  0.000|0|0|1|2|1|0|0
4389|2dFGRS S208Z041| 11.02746 | -27.54733 |!*|   -30|-0.000100 |    |19.06|  0.000|0|0|1|2|1|0|0
4390|GALEXASC J003551.08-311440.5  |  8.96229 | -31.24547 |!*|   -30|-0.000100 |    |19.12|  0.000|0|0|5|3|1|0|0
4391|2dFGRS S363Z146|  6.07904 | -30.44714 |!*|   -30|-0.000100 |    |19.15|  0.000|0|0|1|2|1|0|0
4392|2dFGRS S211Z010| 14.79646 | -28.15592 |VisS|   -30|-0.000100 |    |19.18|  0.000|0|0|1|2|1|0|0
4393|2dFGRS S287Z245| 10.60658 | -29.67894 |!*|   -30|-0.000100 |    |19.23|  0.000|0|0|1|2|1|0|0
4394|2dFGRS S361Z109|  4.44142 | -29.64875 |!*|   -30|-0.000100 |    |19.33|  0.000|0|0|1|2|1|0|0
4395|2dFGRS S290Z065| 13.98217 | -28.67450 |!*|   -30|-0.000100 |    |19.39|  0.000|0|0|1|2|1|0|0
4396|GALEXASC J001621.31-275915.1  |  4.08942 | -27.98700 |!*|   -30|-0.000100 |    |19.44|  0.000|0|0|8|4|1|0|0
4397|2dFGRS S288Z025| 12.34825 | -28.38047 |!*|   -30|-0.000100 |    |19.47|  0.000|0|0|1|2|1|0|0
4398|2dFGRS S281Z111|  4.76863 | -28.48214 |!*|   -30|-0.000100 |:   |19.44|  0.000|0|0|1|2|1|0|0
4399|2dFGRS S292Z254| 15.23317 | -29.29067 |!*|   -30|-0.000100 |    |18.50|  0.000|0|0|1|2|1|0|0
4400|2dFGRS S447Z172| 18.44425 | -31.76022 |*|   -30|-0.000100 |    |19.20|  0.000|1|0|4|2|2|0|1
4401|GALEXASC J013900.04-304417.8  | 24.74996 | -30.73797 |!*|   -30|-0.000100 |    |17.21|  0.000|0|0|5|3|1|0|0
4402|2dFGRS S377Z119| 19.68450 | -30.23406 |!*|   -30|-0.000100 |    |17.91|  0.000|0|0|1|2|1|0|0
4403|2dFGRS S451Z253| 22.22908 | -31.73467 |!*|   -30|-0.000100 |    |18.41|  0.000|0|0|1|2|1|0|0
4404|2dFGRS S213Z111| 17.01788 | -28.24833 |!*|   -30|-0.000100 |    |18.44|  0.000|0|0|1|2|1|0|0
4405|GALEXASC J013626.31-274113.1  | 24.10912 | -27.68689 |!*|   -30|-0.000100 |    |18.57|  0.000|0|0|4|3|1|0|0
4406|2dFGRS S377Z014| 20.60354 | -30.37950 |!*|   -30|-0.000100 |    |18.67|  0.000|0|0|1|2|1|0|0
4407|2dFGRS S377Z053| 20.34975 | -29.60850 |!*|   -30|-0.000100 |    |18.73|  0.000|0|0|1|2|1|0|0
4408|GALEXASC J010015.42-273304.1  | 15.06462 | -27.55044 |!*|   -30|-0.000100 |    |18.84|  0.000|0|0|5|3|1|0|0
4409|2dFGRS S386Z054| 31.80900 | -29.77342 |!*|   -30|-0.000100 |    |19.04|  0.000|0|0|1|2|1|0|0
4410|2dFGRS S300Z105| 24.50429 | -28.20711 |!*|   -30|-0.000100 |    |19.28|  0.000|0|0|1|2|1|0|0
4411|2dFGRS S376Z071| 20.00308 | -29.76281 |!*|   -30|-0.000100 |    |19.25|  0.000|0|0|1|2|1|0|0
4412|2dFGRS S300Z041| 25.22721 | -28.19694 |!*|   -30|-0.000100 |    |19.40|  0.000|0|0|1|2|1|0|0
4413|2dFGRS S377Z262| 20.81658 | -30.94853 |!*|   -30|-0.000100 |    |19.37|  0.000|0|0|1|2|1|0|0
4414|2dFGRS S467Z142| 42.80675 | -31.58986 |!*|   -30|-0.000100 |    |17.16|  0.000|0|0|1|2|1|0|0
4415|GALEXASC J022151.79-302127.8  | 35.46604 | -30.35772 |!*|   -30|-0.000100 |    |18.55|  0.000|0|0|9|4|1|0|0
4416|2dFGRS S229Z020| 35.79375 | -27.70314 |!*|   -30|-0.000100 |    |18.58|  0.000|0|0|1|2|1|0|0
4417|2dFGRS S314Z027| 42.13775 | -28.30772 |!*|   -30|-0.000100 |    |18.60|  0.000|0|0|1|2|1|0|0
4418|GALEXASC J015708.45-310229.1  | 29.28513 | -31.04167 |!*|   -30|-0.000100 |    |18.87|  0.000|0|0|5|3|1|0|0
4419|GALEXASC J024229.76-285028.7  | 40.62396 | -28.84178 |!*|   -30|-0.000100 |    |18.89|  0.000|0|0|5|3|1|0|0
4420|2dFGRS S311Z094| 37.87450 | -29.01914 |!*|   -30|-0.000100 |    |19.09|  0.000|0|0|1|2|1|0|0
4421|GALEXASC J024817.18-313129.4  | 42.07146 | -31.52428 |!*|   -30|-0.000100 |    |19.26|  0.000|0|0|9|4|1|0|0
4422|GALEXMSC J025044.71-292248.7  | 42.68713 | -29.37983 |!*|   -30|-0.000100 |    |19.27|  0.000|0|0|5|3|1|0|0
4423|2dFGRS S402Z228| 53.55708 | -30.95883 |!*|   -30|-0.000100 |    |18.70|  0.000|0|0|1|2|1|0|0
4424|2MASX J03263764-2726569| 51.65692 | -27.44917 |!*|   -30|-0.000100 |    |17.00|  0.000|0|0|10|2|1|2|0
4425|2dFGRS S402Z242| 53.42462 | -30.20650 |!*|   -30|-0.000100 |    |17.83|  0.000|0|0|1|2|1|0|0
4426|GALEXASC J033606.66-284227.4  | 54.02800 | -28.70775 |!*|   -30|-0.000100 |    |18.48|  0.000|0|0|9|4|1|0|0
4427|GALEXASC J032845.33-315537.9  | 52.18921 | -31.92675 |!*|   -30|-0.000100 |    |18.54|  0.000|0|0|5|3|1|0|0
4428|2dFGRS S322Z094| 52.56704 | -28.66089 |!*|   -30|-0.000100 |    |18.50|  0.000|0|0|1|2|1|0|0
4429|2dFGRS S401Z273| 51.80100 | -30.98692 |!*|   -30|-0.000100 |    |18.74|  0.000|0|0|1|2|1|0|0
4430|2dFGRS S474Z252| 53.03146 | -31.33653 |!*|   -30|-0.000100 |    |19.12|  0.000|0|0|1|2|1|0|0
4431|2dFGRS S319Z244| 49.55667 | -29.38225 |!*|   -30|-0.000100 |    |19.11|  0.000|0|0|1|2|1|0|0
4432|GALEXASC J033713.80-285226.6  | 54.30804 | -28.87447 |!*|   -30|-0.000100 |    |19.24|  0.000|0|0|9|4|1|0|0
4433|GALEXASC J032837.69-314055.3  | 52.15687 | -31.68239 |!*|   -30|-0.000100 |    |19.33|  0.000|0|0|5|3|1|0|0
4434|2dFGRS S324Z157| 54.27571 | -28.29269 |!*|   -30|-0.000100 |    |19.36|  0.000|0|0|1|2|1|0|0
4435|2dFGRS S464Z227| 38.41887 | -32.00397 |!*|   -30|-0.000100 |    |19.47|  0.000|0|0|1|2|1|0|0
4436|2dFGRS S892Z054| 81.75129 | -28.38250 |!*|   -30|-0.000100 |    |19.45|  0.000|0|0|1|2|1|0|0
4437|GALEXASC J220928.95-282731.7  |332.37063 | -28.45919 |!*|   -30|-0.000100 |    |17.48|  0.000|0|0|4|3|1|0|0
4438|GALEXASC J214525.14-312639.8  |326.35450 | -31.44478 |!*|   -30|-0.000100 |    |17.66|  0.000|0|0|9|4|1|0|0
4439|GALEXASC J214324.56-283251.8  |325.85296 | -28.54794 |!*|   -30|-0.000100 |    |18.04|  0.000|0|0|8|4|1|0|0
4440|GALEXASC J221011.38-292038.0  |332.54663 | -29.34392 |!*|   -30|-0.000100 |    |18.23|  0.000|0|0|9|4|1|0|0
4441|GALEXASC J221844.30-304617.9  |334.68479 | -30.77194 |!*|   -30|-0.000100 |    |18.36|  0.000|0|0|5|3|1|0|0
4442|2dFGRS S248Z125|327.22363 | -28.34878 |!*|   -30|-0.000100 |    |18.28|  0.000|0|0|1|2|1|0|0
4443|GALEXASC J221917.76-272122.5  |334.82421 | -27.35644 |!*|   -30|-0.000100 |    |18.27|  0.000|0|0|9|4|1|0|0
4444|2dFGRS S404Z080|326.30150 | -31.64422 |!*|   -30|-0.000100 |    |18.40|  0.000|0|0|1|2|1|0|0
4445|2dFGRS S255Z189|335.59954 | -29.45753 |!*|   -30|-0.000100 |    |18.44|  0.000|0|0|1|2|1|0|0
4446|GALEXASC J222345.69-320313.9  |335.93962 | -32.05408 |!*|   -30|-0.000100 |    |18.46|  0.000|0|0|9|4|1|0|0
4447|GALEXMSC J214658.08-315445.4  |326.74267 | -31.91300 |!*|   -30|-0.000100 |    |18.38|  0.000|0|0|5|3|1|0|0
4448|2dFGRS S171Z132|327.53333 | -27.89014 |!*|   -30|-0.000100 |    |18.46|  0.000|0|0|1|2|1|0|0
4449|2dFGRS S249Z227|328.39967 | -29.48586 |!*|   -30|-0.000100 |    |18.56|  0.000|0|0|1|2|1|0|0
4450|2dFGRS S404Z214|325.64908 | -31.45211 |!*|   -30|-0.000100 |    |17.1r|  0.000|0|0|1|2|1|0|0
4451|GALEXASC J221628.36-273337.5  |334.11825 | -27.56114 |!*|   -30|-0.000100 |    |18.57|  0.000|0|0|5|3|1|0|0
4452|GALEXASC J224836.87-281539.9  |342.15379 | -28.26197 |!*|   -30|-0.000100 |    |18.73|  0.000|0|0|5|3|1|0|0
4453|2dFGRS S336Z189|336.33062 | -31.31597 |!*|   -30|-0.000100 |    |18.83|  0.000|0|0|1|2|1|0|0
4454|2dFGRS S255Z022|335.85129 | -28.49439 |!*|   -30|-0.000100 |    |18.87|  0.000|0|0|1|2|1|0|0
4455|2dFGRS S253Z081|333.08646 | -28.41994 |!*|   -30|-0.000100 |    |18.89|  0.000|0|0|1|2|1|0|0
4456|2dFGRS S261Z058|342.04829 | -28.86606 |!*|   -30|-0.000100 |    |18.91|  0.000|0|0|1|2|1|0|0
4457|2dFGRS S332Z025|331.14846 | -30.65303 |!*|   -30|-0.000100 |:   |18.93|  0.000|0|0|1|2|1|0|0
4458|GALEXASC J221816.22-274925.9  |334.56887 | -27.82325 |!*|   -30|-0.000100 |    |18.87|  0.000|0|0|9|4|1|0|0
4459|2dFGRS S252Z224|331.92813 | -29.18572 |!*|   -30|-0.000100 |    |18.98|  0.000|0|0|1|2|1|0|0
4460|2dFGRS S255Z039|335.61829 | -28.44847 |!*|   -30|-0.000100 |    |19.06|  0.000|0|0|1|2|1|0|0
4461|2dFGRS S409Z103|332.81887 | -31.51908 |!*|   -30|-0.000100 |    |18.96|  0.000|0|0|1|2|1|0|0
4462|2dFGRS S336Z140|335.46842 | -30.43806 |!*|   -30|-0.000100 |    |19.07|  0.000|0|0|1|2|1|0|0
4463|2dFGRS S172Z097|329.67929 | -27.47653 |!*|   -30|-0.000100 |    |18.97|  0.000|0|0|1|2|1|0|0
4464|2dFGRS S174Z171|331.38983 | -27.95139 |!*|   -30|-0.000100 |    |19.00|  0.000|0|0|1|2|1|0|0
4465|2dFGRS S248Z110|327.48417 | -28.97008 |!*|   -30|-0.000100 |    |18.99|  0.000|0|0|1|2|1|0|0
4466|2dFGRS S326Z198|325.87838 | -30.89628 |!*|   -30|-0.000100 |    |17.4r|  0.000|0|0|1|2|1|0|0
4467|2dFGRS S170Z078|327.26083 | -27.41619 |!*|   -30|-0.000100 |    |18.4r|  0.000|1|0|1|2|1|0|0
4468|GALEXASC J215218.65-320832.9  |328.07829 | -32.14214 |!*|   -30|-0.000100 |    |17.3r|  0.000|0|0|9|4|1|0|0
4469|GALEXASC J221905.52-284737.2  |334.77333 | -28.79428 |!*|   -30|-0.000100 |    |19.18|  0.000|0|0|8|4|1|0|0
4470|2dFGRS S170Z077|327.26671 | -28.05972 |!*|   -30|-0.000100 |    |19.08|  0.000|0|0|1|2|1|0|0
4471|2dFGRS S179Z130|335.80050 | -27.74731 |!*|   -30|-0.000100 |    |19.10|  0.000|0|0|1|2|1|0|0
4472|2dFGRS S407Z241|328.96812 | -32.25136 |!*|   -30|-0.000100 |    |19.20|  0.000|0|0|1|2|1|0|0
4473|GALEXASC J220144.26-294124.8  |330.43500 | -29.69042 |!*|   -30|-0.000100 |    |19.24|  0.000|0|0|4|3|1|0|0
4474|2dFGRS S405Z144|327.42638 | -31.68444 |!*|   -30|-0.000100 |    |17.6r|  0.000|0|0|1|2|1|0|0
4475|GALEXASC J221733.76-271738.6  |334.39104 | -27.29442 |!*|   -30|-0.000100 |    |19.17|  0.000|0|0|9|4|1|0|0
4476|2dFGRS S171Z070|328.58846 | -27.69564 |!*|   -30|-0.000100 |    |19.19|  0.000|0|0|1|2|1|0|0
4477|2dFGRS S405Z066|327.92512 | -31.73697 |!*|   -30|-0.000100 |    |17.7r|  0.000|0|0|1|2|1|0|0
4478|2dFGRS S178Z144|334.50533 | -27.53678 |!*|   -30|-0.000100 |    |19.22|  0.000|0|0|1|2|1|0|0
4479|2dFGRS S336Z175|334.73667 | -30.46756 |!*|   -30|-0.000100 |    |19.30|  0.000|0|0|1|2|1|0|0
4480|2dFGRS S247Z074|327.10454 | -28.71658 |!*|   -30|-0.000100 |    |19.22|  0.000|0|0|1|2|1|0|0
4481|2dFGRS S170Z047|327.56550 | -28.31347 |!*|   -30|-0.000100 |    |17.9r|  0.000|0|0|1|2|1|0|0
4482|GALEXMSC J220035.47-302820.2  |330.14821 | -30.47311 |!*|   -30|-0.000100 |    |19.34|  0.000|0|0|5|3|1|0|0
4483|GALEXASC J223615.51-281444.1  |339.06454 | -28.24597 |!*|   -30|-0.000100 |    |19.30|  0.000|0|0|9|4|1|0|0
4484|2dFGRS S326Z035|326.75650 | -29.97947 |!*|   -30|-0.000100 |    |19.26|  0.000|0|0|1|2|1|0|0
4485|2dFGRS S332Z101|332.40067 | -30.28047 |!*|   -30|-0.000100 |    |19.39|  0.000|0|0|1|2|1|0|0
4486|2dFGRS S326Z030|326.78537 | -30.31994 |!*|   -30|-0.000100 |    |19.29|  0.000|0|0|1|2|1|0|0
4487|2dFGRS S170Z032|327.74342 | -27.78261 |!*|   -30|-0.000100 |    |19.30|  0.000|0|0|1|2|1|0|0
4488|GALEXASC J215003.47-312721.4  |327.51325 | -31.45622 |!*|   -30|-0.000100 |    |19.41|  0.000|0|0|5|3|1|0|0
4489|2dFGRS S335Z179|333.76775 | -30.88269 |!*|   -30|-0.000100 |    |19.42|  0.000|0|0|1|2|1|0|0
4490|2dFGRS S335Z126|334.31667 | -29.71892 |!*|   -30|-0.000100 |    |19.46|  0.000|0|0|1|2|1|0|0
4491|2dFGRS S330Z175|329.10279 | -29.94081 |!*|   -30|-0.000100 |    |17.7r|  0.000|0|0|1|2|1|0|0
4492|2dFGRS S169Z023|326.27346 | -27.31725 |!*|   -30|-0.000100 |    |19.39|  0.000|0|0|1|2|1|0|0
4493|GALEXASC J215448.56-272127.9  |328.70233 | -27.35697 |!*|   -30|-0.000100 |:   |19.42|  0.000|0|0|5|3|1|0|0
4494|2dFGRS S407Z103|330.50583 | -31.87967 |!*|   -30|-0.000100 |    |19.38|  0.000|1|0|4|2|2|0|0
4495|2dFGRS S263Z073|345.71333 | -28.49328 |!*|   -30|-0.000100 |    |19.11|  0.000|0|0|1|2|1|0|0
4496|2dFGRS S346Z225|347.36796 | -31.26994 |!*|   -30|-0.000100 |    |18.59|  0.000|0|0|1|2|1|0|0
4497|2dFGRS S257Z049|338.38067 | -28.97378 |!*|   -30|-0.000100 |    |19.30|  0.000|0|0|1|2|1|0|0
4498|2dFGRS S185Z058|345.02646 | -27.66094 |!*|   -30|-0.000100 |    |17.91|  0.000|0|0|1|2|1|0|0
4499|2dFGRS S185Z037|345.28733 | -27.40772 |!*|   -30|-0.000100 |    |18.24|  0.000|0|0|1|2|1|0|0
4500|2dFGRS S263Z101|345.57146 | -28.53642 |!*|   -30|-0.000100 |    |18.42|  0.000|0|0|1|2|1|0|0
4501|GALEXMSC J230958.22-312343.3  |347.49217 | -31.39531 |!*|   -30|-0.000100 |    |18.55|  0.000|0|0|5|3|1|0|0
4502|GALEXASC J231011.98-281819.6  |347.55033 | -28.30533 |!*|   -30|-0.000100 |    |18.59|  0.000|0|0|4|3|1|0|0
4503|2dFGRS S347Z122|348.40492 | -31.04961 |!*|   -30|-0.000100 |    |18.76|  0.000|0|0|1|2|1|0|0
4504|2dFGRS S264Z239|346.58075 | -29.10664 |!*|   -30|-0.000100 |    |18.66|  0.000|0|0|1|2|1|0|0
4505|2dFGRS S342Z034|342.42479 | -29.69922 |!*|   -30|-0.000100 |:   |18.76|  0.000|0|0|1|2|1|0|0
4506|2dFGRS S268Z191|351.01979 | -29.59683 |!*|   -30|-0.000100 |    |18.74|  0.000|0|0|1|2|1|0|0
4507|2dFGRS S419Z262|344.94137 | -31.43225 |!*|   -30|-0.000100 |    |18.89|  0.000|0|0|1|2|1|0|0
4508|2dFGRS S341Z067|341.55671 | -30.58056 |!*|   -30|-0.000100 |    |18.97|  0.000|0|0|1|2|1|0|0
4509|2dFGRS S262Z121|343.64679 | -28.88186 |!*|   -30|-0.000100 |    |19.00|  0.000|0|0|1|2|1|0|0
4510|2dFGRS S191Z111|351.61317 | -27.84619 |!*|   -30|-0.000100 |    |19.01|  0.000|0|0|1|2|1|0|0
4511|GALEXASC J230514.83-274452.6  |346.31129 | -27.74764 |!*|   -30|-0.000100 |    |18.98|  0.000|0|0|9|4|1|0|0
4512|GALEXASC J224157.24-312615.4  |340.48825 | -31.43761 |!*|   -30|-0.000100 |    |19.07|  0.000|0|0|5|3|1|0|1
4513|2dFGRS S345Z142|346.00558 | -30.17147 |!*|   -30|-0.000100 |    |19.12|  0.000|0|0|1|2|1|0|0
4514|2dFGRS S415Z213|340.69704 | -31.68242 |!*|   -30|-0.000100 |    |19.26|  0.000|0|0|1|2|1|0|0
4515|2dFGRS S345Z139|346.03675 | -30.40922 |!*|   -30|-0.000100 |    |19.29|  0.000|0|0|1|2|1|0|0
4516|GALEXMSC J224518.50-302226.6  |341.32733 | -30.37397 |!*|   -30|-0.000100 |    |19.38|  0.000|0|0|5|3|1|0|0
